DOI,Query,PII,Title,Journal
10.1016/j.conbuildmat.2006.04.007, ,None,Dynamics of spall failure in fiber reinforced concrete due to blasting,Construction and Building Materials
10.1016/j.conbuildmat.2009.07.002, ,None,Cyclic bond behaviour of plain bars. Part I: Experimental investigation,Construction and Building Materials
10.1016/j.conbuildmat.2009.06.002, ,None,Neural network based approach for determining the shear strength of circular reinforced concrete columns,Construction and Building Materials
10.1016/j.conbuildmat.2009.02.026, ,None,The structural behavior and design methodology for a new building system consisting of glass fiber reinforced gypsum panels,Construction and Building Materials
10.1016/j.conbuildmat.2007.04.022, ,None,"Effect of Cr(VI) on the hydration behavior of marble dust blended cement: Solidification, leachability and XRD analyses",Construction and Building Materials
10.1016/j.conbuildmat.2007.11.016, ,None,Development of calcium sulfate–ggbs–Portland cement binders,Construction and Building Materials
10.1016/j.conbuildmat.2005.02.025, ,None,CDW recycled aggregate renderings: Part I – Analysis of the effect of materials finer than 75 μm on mortar properties,Construction and Building Materials
10.1016/j.conbuildmat.2009.02.015, ,None,Evaluation of permanent deformation of unmodified and SBS modified asphalt mixtures using dynamic creep test,Construction and Building Materials
10.1016/j.conbuildmat.2004.05.012, ,None,Compressive behavior of concrete externally confined by composite jackets. Part A: experimental study,Construction and Building Materials
10.1016/j.conbuildmat.2004.07.022, ,None,Effect of concrete mixing parameters on propagation of ultrasonic waves,Construction and Building Materials
10.1016/j.conbuildmat.2005.08.013, ,None,Representation of real particles for DEM simulation using X-ray tomography,Construction and Building Materials
10.1016/j.conbuildmat.2008.07.009, ,None,Interaction diagrams to assess SCC mortars for different cement types,Construction and Building Materials
10.1016/j.conbuildmat.2007.03.026, ,None,Use of binary and ternary blends in high strength concrete,Construction and Building Materials
10.1016/j.conbuildmat.2008.02.019, ,None,A model for predicting the carbonation depth of concrete containing low-calcium fly ash,Construction and Building Materials
10.1016/j.conbuildmat.2006.09.002, ,None,Experimental behavior of circular concrete columns under reversed cyclic loading,Construction and Building Materials
10.1016/j.conbuildmat.2007.10.013, ,None,Autoclaved brick from low-silicon tailings,Construction and Building Materials
10.1016/j.conbuildmat.2009.06.037, ,None,Study on microstructure and mechanical property of interfacial transition zone between limestone aggregate and Sialite paste,Construction and Building Materials
10.1016/j.conbuildmat.2008.01.003, ,None,Tungsten mine waste geopolymeric binder: Preliminary hydration products investigations,Construction and Building Materials
10.1016/j.conbuildmat.2004.05.014, ,None,Application of spent grains to increase porosity in bricks,Construction and Building Materials
10.1016/j.conbuildmat.2006.11.005, ,None,Analysis of chloride diffusion in concrete structures for prediction of initiation time of corrosion using a new meshless approach,Construction and Building Materials
10.1016/j.conbuildmat.2005.01.046, ,None,"Strength correlation between individual block, prism and basic wall panel for load bearing interlocking mortarless hollow block masonry",Construction and Building Materials
10.1016/j.conbuildmat.2007.05.013, ,None,Tests and analysis on shear strength of composite slabs of hollow core units and concrete topping,Construction and Building Materials
10.1016/j.conbuildmat.2005.06.001, ,None,Determination of chloride content in concrete structures with laser-induced breakdown spectroscopy,Construction and Building Materials
10.1016/j.conbuildmat.2007.02.004, ,None,Assessing of the fresh concrete properties of self-compacting concrete containing sawdust ash,Construction and Building Materials
10.1016/j.conbuildmat.2006.02.005, ,None,A laboratory study on stone matrix asphalt using ground tire rubber,Construction and Building Materials
10.1016/j.conbuildmat.2008.12.019, ,None,"Microstructure, physical and mechanical properties of mortar–rubber aggregates mixtures",Construction and Building Materials
10.1016/j.conbuildmat.2005.06.036, ,None,Potential of rubber aggregates to modify properties of cement based-mortars: Improvement in cracking shrinkage resistance,Construction and Building Materials
10.1016/j.conbuildmat.2007.10.023, ,None,An equivalent frame model for seismic analysis of masonry and reinforced concrete buildings,Construction and Building Materials
10.1016/j.conbuildmat.2006.06.012, ,None,Modelling of CFRP-concrete shear-lap tests,Construction and Building Materials
10.1016/j.conbuildmat.2008.09.005, ,None,Effects of powder concentration and type of resin on the performance of marble composite structures,Construction and Building Materials
10.1016/j.conbuildmat.2007.01.022, ,None,RETRACTED: Properties of tungsten mine waste geopolymeric binder,Construction and Building Materials
10.1016/j.conbuildmat.2009.08.018, ,None,Influence of sodium carbonate addition on the thermal reactivity of tungsten mine waste mud based binders,Construction and Building Materials
10.1016/j.conbuildmat.2009.08.017, ,None,Correlations among mechanical properties of steel fiber reinforced concrete,Construction and Building Materials
10.1016/j.conbuildmat.2005.01.052, ,None,A study on carbonation depth prediction for fly ash concrete,Construction and Building Materials
10.1016/j.conbuildmat.2005.01.040, ,None,Properties of concrete pedestrian block mixed with crumb rubber,Construction and Building Materials
10.1016/j.conbuildmat.2005.12.006, ,None,Effects of steel fiber addition on mechanical properties of concrete and RC beams,Construction and Building Materials
10.1016/j.conbuildmat.2006.06.015, ,None,Strength and water permeability of concrete containing palm oil fuel ash and rice husk–bark ash,Construction and Building Materials
10.1016/j.conbuildmat.2005.01.065, ,None,Tensile behavior of corroded reinforcing steel bars BSt 500s,Construction and Building Materials
10.1016/j.conbuildmat.2009.06.008, ,None,Hydration heat kinetics of concrete with silica fume,Construction and Building Materials
10.1016/j.conbuildmat.2008.11.018, ,None,High performance concrete containing lower slag amount: A complex view of mechanical and durability properties,Construction and Building Materials
10.1016/j.conbuildmat.2008.04.012, ,None,Study on the influence of attached mortar content on the properties of recycled concrete aggregate,Construction and Building Materials
10.1016/j.conbuildmat.2008.07.019, ,None,Influence of coating recycled aggregate surface with pozzolanic powder on properties of recycled aggregate concrete,Construction and Building Materials
10.1016/j.conbuildmat.2008.11.017, ,None,Shear bond strength between asphalt layers for laboratory prepared samples and field cores,Construction and Building Materials
10.1016/j.conbuildmat.2009.02.021, ,None,Influence of EVA and acrylate polymers on some mechanical properties of cementitious repair mortars,Construction and Building Materials
10.1016/j.conbuildmat.2008.05.009, ,None,Utilization of municipal solid waste incineration ash in stone mastic asphalt mixture: Pavement performance and environmental impact,Construction and Building Materials
10.1016/j.conbuildmat.2008.08.006, ,None,Influence of paints on drying and salt distribution processes in porous building materials,Construction and Building Materials
10.1016/j.conbuildmat.2005.06.035, ,None,Gypsum coatings in ancient buildings,Construction and Building Materials
10.1016/j.conbuildmat.2008.02.011, ,None,Preparation of load-bearing building materials from autoclaved phosphogypsum,Construction and Building Materials
10.1016/j.conbuildmat.2008.02.015, ,None,Utilization of weathered basic oxygen furnace slag in the production of hydraulic road binders,Construction and Building Materials
10.1016/j.conbuildmat.2007.06.002, ,None,Effect of carbon dioxide on chloride penetration and chloride ion diffusion coefficient of blended Portland cement mortar,Construction and Building Materials
10.1016/j.conbuildmat.2008.12.008, ,None,"Physico-chemical, morphological and thermal analysis for the combined pozzolanic activities of minerals additives",Construction and Building Materials
10.1016/j.conbuildmat.2005.06.015, ,None,Water effects on the bond strength of concrete/concrete adhesive joints,Construction and Building Materials
10.1016/j.conbuildmat.2008.12.012, ,None,A study of the engineering properties of waste LCD glass applied to controlled low strength materials concrete,Construction and Building Materials
10.1016/j.conbuildmat.2008.02.009, ,None,The effect of Persian Gulf tidal zone exposure on durability of mixes containing silica fume and blast furnace slag,Construction and Building Materials
10.1016/j.conbuildmat.2008.06.013, ,None,Surface treatment of reinforced concrete in marine environment: Influence on chloride diffusion coefficient and capillary water absorption,Construction and Building Materials
10.1016/j.conbuildmat.2008.03.002, ,None,Long-term evolution of delayed ettringite and gypsum in Portland cement mortars under sulfate erosion,Construction and Building Materials
10.1016/j.conbuildmat.2008.04.015, ,None,Analysis of durability of high performance concrete using artificial neural networks,Construction and Building Materials
10.1016/j.conbuildmat.2005.06.017, ,None,Thermophysical characterisation of tropical wood used as building materials: With respect to the basal density,Construction and Building Materials
10.1016/j.conbuildmat.2005.11.001, ,None,Modeling the pavement serviceability ratio of flexible highway pavements by artificial neural networks,Construction and Building Materials
10.1016/j.conbuildmat.2005.12.011, ,None,Response of pre-cast reinforced composite sandwich panels to axial loading,Construction and Building Materials
10.1016/j.conbuildmat.2009.04.002, ,None,Development of aqua epoxy for repair and strengthening of RC structural members in underwater,Construction and Building Materials
10.1016/j.conbuildmat.2006.05.059, ,None,The properties of various igneous rocks for γ-ray shielding,Construction and Building Materials
10.1016/j.conbuildmat.2005.01.064, ,None,The use of tuff stone cladding in buildings for energy conservation,Construction and Building Materials
10.1016/j.conbuildmat.2004.04.035, ,None,Mineralogical and physical behaviour of solid bricks with additives,Construction and Building Materials
10.1016/j.conbuildmat.2006.05.029, ,None,The use of the powder marble by-product to enhance the properties of brick ceramic,Construction and Building Materials
10.1016/j.conbuildmat.2008.09.017, ,None,Properties of compressed lateritic soil stabilized with a burnt clay–lime binder: Effect of mixture components,Construction and Building Materials
10.1016/j.conbuildmat.2008.08.026, ,None,Acoustic emission monitoring of CFRP reinforced concrete slabs,Construction and Building Materials
10.1016/j.conbuildmat.2005.09.001, ,None,Influence of nano-SiO2 addition on properties of hardened cement paste as compared with silica fume,Construction and Building Materials
10.1016/j.conbuildmat.2006.11.016, ,None,Evaluation of compacted aggregate resistant test compared with the fine aggregate angularity standards,Construction and Building Materials
10.1016/j.conbuildmat.2007.01.024, ,None,Reduction in the permeability of plastic concrete for cut-off walls through utilization of silica fume,Construction and Building Materials
10.1016/j.conbuildmat.2009.02.033, ,None,Effect of limestone fines content in manufactured sand on durability of low- and high-strength concretes,Construction and Building Materials
10.1016/j.conbuildmat.2005.08.007, ,None,Properties of polymer-modified mortars using epoxy and acrylic emulsions,Construction and Building Materials
10.1016/j.conbuildmat.2007.04.002, ,None,"Influence of thermal damage on physical properties of a granite rock: Porosity, permeability and ultrasonic wave evolutions",Construction and Building Materials
10.1016/s0950-0618(05)00230-8, ,None,Keyword Index,Construction and Building Materials
10.1016/j.conbuildmat.2006.10.009, ,None,Steel plate contribution to load-carrying capacity of retrofitted RC beams,Construction and Building Materials
10.1016/j.conbuildmat.2007.07.019, ,None,Cement-lateritic gravels mixtures: Microstructure and strength characteristics,Construction and Building Materials
10.1016/j.conbuildmat.2008.07.002, ,None,"Evaluating Zn, Al and Al–Zn coatings on carbon steel in a special atmosphere",Construction and Building Materials
10.1016/j.conbuildmat.2007.08.012, ,None,Nonlinear viscoelastic analysis of unaged and aged asphalt binders,Construction and Building Materials
10.1016/j.conbuildmat.2008.07.010, ,None,Finite element analysis of temperature-induced deflection of vacuum glazing,Construction and Building Materials
10.1016/s0950-0618(09)00322-5, ,None,Calendar,Construction and Building Materials
10.1016/j.conbuildmat.2005.06.040, ,None,Bond analysis of masonry structures strengthened with CFRP sheets,Construction and Building Materials
10.1016/j.conbuildmat.2008.03.007, ,None,Ductility components and limits of FRP-plated RC structures,Construction and Building Materials
10.1016/j.conbuildmat.2006.06.027, ,None,Influence of truck load channelization on stripping in asphalt mixtures,Construction and Building Materials
10.1016/j.conbuildmat.2008.12.011, ,None,Laboratory evaluation of WMA mixture for use in airport pavement rehabilitation,Construction and Building Materials
10.1016/j.conbuildmat.2007.07.027, ,None,Experimental and numerical analysis of RC two-way slabs strengthened with NSM CFRP rods,Construction and Building Materials
10.1016/j.conbuildmat.2008.06.005, ,None,Strengthening of one-way spanning RC slabs with cutouts using FRP composites,Construction and Building Materials
10.1016/j.conbuildmat.2008.12.015, ,None,Theoretical modelling of bowing in cracked marble slabs under cyclic thermal loading,Construction and Building Materials
10.1016/j.conbuildmat.2005.12.009, ,None,Organo-modified reservoir sludge as fine aggregates in cement mortars,Construction and Building Materials
10.1016/j.conbuildmat.2006.05.014, ,None,Viability analysis and constructive applications of lightened mortar (rubber cement mortar),Construction and Building Materials
10.1016/j.conbuildmat.2004.08.005, ,None,Use of asphalt roofing shingle waste in HMA,Construction and Building Materials
10.1016/j.conbuildmat.2006.07.004, ,None,Fuzzy logic modeling of deflection behavior against dynamic loading in flexible pavements,Construction and Building Materials
10.1016/j.conbuildmat.2008.11.010, ,None,Thermal analysis of wood–cement panels: Heat flux and indoor temperature measurements in test cells,Construction and Building Materials
10.1016/j.conbuildmat.2007.06.001, ,None,Development of innovative coating technology for pipeline operation crossing the permafrost terrain,Construction and Building Materials
10.1016/j.conbuildmat.2005.06.047, ,None,Strengthening with FRP bars of URM walls subject to out-of-plane loads,Construction and Building Materials
10.1016/j.conbuildmat.2005.08.005, ,None,A way for preventing tension delamination of concrete cover in midspan of FRP strengthened beams,Construction and Building Materials
10.1016/s0950-0618(06)00167-x, ,None,Calendar,Construction and Building Materials
10.1016/s0950-0618(06)00059-6, ,None,Calendar,Construction and Building Materials
10.1016/s0950-0618(07)00268-1, ,None,Editorial Board,Construction and Building Materials
10.1016/j.conbuildmat.2007.03.011, ,None,Prediction of time to crack initiation in reinforced concrete exposed to chloride,Construction and Building Materials
10.1016/j.conbuildmat.2004.06.002, ,None,Effects of fine aggregate content on the mechanical properties of the compacted decomposed granitic soils,Construction and Building Materials
10.1016/j.conbuildmat.2008.08.019, ,None,The effects of using lime and styrene–butadiene–styrene on moisture sensitivity resistance of hot mix asphalt,Construction and Building Materials
10.1016/j.conbuildmat.2007.09.006, ,None,Creep behaviour of CFRP-strengthened reinforced concrete beams,Construction and Building Materials
10.1016/j.conbuildmat.2006.06.019, ,None,Response of CFRP-strengthened beams under fatigue with different load amplitudes,Construction and Building Materials
10.1016/j.conbuildmat.2006.06.030, ,None,Fatigue behaviour of recycled tyre rubber-filled concrete and its implications in the design of rigid pavements,Construction and Building Materials
10.1016/j.conbuildmat.2009.06.006, ,None,Use of foundry silica-dust in manufacturing economical self-consolidating concrete,Construction and Building Materials
10.1016/j.conbuildmat.2007.07.006, ,None,A new composite for external reinforcement: Steel cord reinforced polymer,Construction and Building Materials
10.1016/j.conbuildmat.2005.12.019, ,None,Prediction of rebar profile in a earth retaining RCC structure using cover meter survey,Construction and Building Materials
10.1016/j.conbuildmat.2008.10.005, ,None,The use of brick–lime plasters and their relevance to climatic conditions of historic bath buildings,Construction and Building Materials
10.1016/j.conbuildmat.2008.05.007, ,None,Properties and hydration of blended cements with mineral alunite,Construction and Building Materials
10.1016/s0950-0618(09)00260-8, ,None,Calendar,Construction and Building Materials
10.1016/s0950-0618(05)00278-3, ,None,Calendar,Construction and Building Materials
10.1016/j.conbuildmat.2005.04.003, ,None,Damage mitigation by innovative materials for Temple C at Selinunte,Construction and Building Materials
10.1016/j.conbuildmat.2007.12.012, ,None,Possibilities to control ceramics properties by changing firing cycles,Construction and Building Materials
10.1016/j.conbuildmat.2005.08.004, ,None,Closed form constitutive relationship for concrete filled FRP tubes under compression,Construction and Building Materials
10.1016/j.conbuildmat.2007.11.014, ,None,Relative brittleness characterization of some selected granitic building stones: Influence of mineral grain size,Construction and Building Materials
10.1016/j.conbuildmat.2005.01.019, ,None,Effect of reducing coarse aggregates on concrete strength,Construction and Building Materials
10.1016/j.conbuildmat.2006.11.006, ,None,Impacts of impregnation with boron compounds on the bonding strength of wood materials,Construction and Building Materials
10.1016/s0950-0618(08)00166-9, ,None,Calendar,Construction and Building Materials
10.1016/j.conbuildmat.2008.04.003, ,None,A new single-shear set-up for stable debonding of FRP–concrete joints,Construction and Building Materials
10.1016/j.conbuildmat.2005.12.005, ,None,Potable water filtration sludge: Use as set retarder in one-coat plastering mortars,Construction and Building Materials
10.1016/s0950-0618(08)00096-2, ,None,Editorial Board,Construction and Building Materials
10.1016/s0950-0618(09)00333-x, ,None,Calendar,Construction and Building Materials
10.1016/j.conbuildmat.2008.09.027, ,None,Estimation of relative performance of reinforced overlaid asphalt concretes against reflection cracking due to bending more fracture,Construction and Building Materials
10.1016/j.conbuildmat.2008.12.009, ,None,Variance analysis and performance evaluation of different crumb rubber modified (CRM) asphalt,Construction and Building Materials
10.1016/j.conbuildmat.2005.02.008, ,None,Fracture and flexural characterization of natural fiber-reinforced polymer concrete,Construction and Building Materials
10.1016/j.conbuildmat.2006.05.006, ,None,Chloride penetration in RC-structures in marine environment – Long term assessment of a preventive hydrophobic treatment,Construction and Building Materials
10.1016/j.conbuildmat.2005.01.039, ,None,The characteristics of air void and frost resistance of RCC with fly ash and expansive agent,Construction and Building Materials
10.1016/j.conbuildmat.2005.01.013, ,None,Applications of natural zeolite to construction and building materials in China,Construction and Building Materials
10.1016/j.conbuildmat.2009.02.030, ,None,Analysis of the effect of wax content on bitumen under performance grade classification,Construction and Building Materials
10.1016/j.conbuildmat.2008.12.001, ,None,Predicting stripping and moisture induced damage of asphalt concrete prepared with polymer modified bitumen and hydrated lime,Construction and Building Materials
10.1016/j.conbuildmat.2009.02.006, ,None,Utilization of tailings from tungsten mine waste as a substitution material for cement,Construction and Building Materials
10.1016/j.conbuildmat.2005.02.017, ,None,Minimising the risk of deleterious alkali-silica reaction in Irish concrete practice,Construction and Building Materials
10.1016/j.conbuildmat.2006.09.001, ,None,Influence of the geometry and the abutments movement on the collapse of stone arch bridges,Construction and Building Materials
10.1016/s0950-0618(09)00150-0, ,None,Editorial Board,Construction and Building Materials
10.1016/j.conbuildmat.2005.06.044, ,None,A fair dinkum approach to fibre composites in civil engineering,Construction and Building Materials
10.1016/j.conbuildmat.2005.01.017, ,None,Torsional response of fibrous reinforced concrete members: Effect of single type of reinforcement,Construction and Building Materials
10.1016/j.conbuildmat.2007.09.003, ,None,The properties of cementitious materials superplasticized with two superplasticizers based on aminosulfonate–phenol–formaldehyde,Construction and Building Materials
10.1016/j.conbuildmat.2009.04.007, ,None,Influence of fibrous additives on properties of aerated autoclaved concrete forming mixtures and strength characteristics of products,Construction and Building Materials
10.1016/j.conbuildmat.2008.11.007, ,None,Estimation of resistance to moisture destruction in asphalt mixtures,Construction and Building Materials
10.1016/j.conbuildmat.2005.09.009, ,None,Development and tests of lightweight aggregate using sewage sludge for nonstructural concrete,Construction and Building Materials
10.1016/j.conbuildmat.2009.04.005, ,None,Modeling viscosity behavior of crumb rubber modified binders,Construction and Building Materials
10.1016/j.conbuildmat.2005.01.053, ,None,Experimental characterization of Portland cement-calcined soldier-ant mound clay cement mortar and concrete,Construction and Building Materials
10.1016/j.conbuildmat.2006.05.046, ,None,"An overview of the various techniques used in routine cleaning and maintenance of clay, concrete and plastic drains",Construction and Building Materials
10.1016/j.conbuildmat.2006.05.052, ,None,Stresses analysis at the Altes Museum of Berlin by means of the Hole-Drilling technique (Donostia Method),Construction and Building Materials
10.1016/j.conbuildmat.2008.09.022, ,None,Transport processes for harmful species through concrete barriers made with mineral wastes,Construction and Building Materials
10.1016/j.conbuildmat.2005.10.001, ,None,General analysis and application to redundant arches under static loading,Construction and Building Materials
10.1016/j.conbuildmat.2007.10.002, ,None,Use of quality indices in comparison of corroded technical steel bars B500c and S500s on their mechanical performance basis,Construction and Building Materials
10.1016/j.conbuildmat.2005.01.043, ,None,Assessment of the strength of building rocks using signal processing procedures,Construction and Building Materials
10.1016/j.conbuildmat.2008.07.024, ,None,The carbonation of OPC mortars partially substituted with spent fluid catalytic catalyst (FC3R) and its influence on their mechanical properties,Construction and Building Materials
10.1016/j.conbuildmat.2008.12.020, ,None,Evaluation of the improved properties of SBR/weathered coal modified bitumen containing carbon black,Construction and Building Materials
10.1016/j.conbuildmat.2006.11.009, ,None,Impacts of impregnation solutions on the adhesion strength of outer usage varnish coatings,Construction and Building Materials
10.1016/j.conbuildmat.2008.09.028, ,None,Adhesion of plaster coatings to RC walls subjected to bending,Construction and Building Materials
10.1016/j.conbuildmat.2009.06.018, ,None,"Hydric, morphological and thermo-physical characterization of glass wools: From macroscopic to microscopic approach",Construction and Building Materials
10.1016/j.conbuildmat.2005.02.009, ,None,Integration of geographic information systems and computer vision systems for pavement distress classification,Construction and Building Materials
10.1016/j.conbuildmat.2008.10.016, ,None,Behaviour of bridge deck cantilever overhangs subjected to a static and fatigue concentrated load,Construction and Building Materials
10.1016/j.conbuildmat.2008.02.002, ,None,Timber-framed partition walls and their restraining effect on warp in built-in wall studs – A model for spring,Construction and Building Materials
10.1016/j.conbuildmat.2005.12.021, ,None,Influence of fine tailings on polyester mortar properties,Construction and Building Materials
10.1016/j.conbuildmat.2007.03.015, ,None,WITHDRAWN: The suitability of utilising flax by-product materials for lightweight cement composites,Construction and Building Materials
10.1016/j.conbuildmat.2006.05.015, ,None,In situ acoustic performance of materials used in Brazilian building construction,Construction and Building Materials
10.1016/j.conbuildmat.2009.08.015, ,None,Expansion of five-year-old mortars attributable to DEF: Relevance of the laboratory studies on DEF?,Construction and Building Materials
10.1016/j.conbuildmat.2008.05.006, ,None,Evaluation of the laboratory prediction of surface properties of bituminous mixtures,Construction and Building Materials
10.1016/j.conbuildmat.2005.01.031, ,None,Composite materials from local resources,Construction and Building Materials
10.1016/j.conbuildmat.2007.04.016, ,None,Color identification of some Turkish marbles,Construction and Building Materials
10.1016/j.conbuildmat.2005.08.019, ,None,Laboratory tests of an anisotropic-grid timber bridge,Construction and Building Materials
10.1016/j.conbuildmat.2006.05.042, ,None,Field load tests of an anisotropic-grid timber bridge,Construction and Building Materials
10.1016/j.conbuildmat.2008.11.019, ,None,Microstructure changes in mortars attacked by sulphates at 5°C,Construction and Building Materials
10.1016/j.conbuildmat.2008.12.018, ,None,Hydration of coal–biomass fly ash cement,Construction and Building Materials
10.1016/j.conbuildmat.2006.05.032, ,None,Durability of cementing binders based on fly ash and other wastes,Construction and Building Materials
10.1016/j.conbuildmat.2009.06.013, ,None,Damage assessment for concrete structure using image processing techniques on acoustic borehole imagery,Construction and Building Materials
10.1016/j.conbuildmat.2007.10.008, ,None,Red clay composites reinforced with polymeric binders,Construction and Building Materials
10.1016/j.conbuildmat.2005.06.014, ,None,Repair of damaged aluminum truss joints of highway overhead sign structures using FRP,Construction and Building Materials
10.1016/j.conbuildmat.2009.05.010, ,None,Influence of substrate on fire performance of wall lining materials,Construction and Building Materials
10.1016/j.conbuildmat.2005.12.016, ,None,Crushed aggregate production from centralized combined and individual waste sources in Hong Kong,Construction and Building Materials
10.1016/j.conbuildmat.2005.01.059, ,None,Flexural behavior of strengthened concrete beams with corroding reinforcement,Construction and Building Materials
10.1016/j.conbuildmat.2005.08.016, ,None,Composite tubes as an alternative to steel spirals for concrete members in bending and shear,Construction and Building Materials
10.1016/j.conbuildmat.2006.04.012, ,None,Study on early-age cracking of cement-based materials with superplasticizers,Construction and Building Materials
10.1016/j.conbuildmat.2006.10.006, ,None,Experimental application of mineral admixtures in lightweight concrete with high strength and workability,Construction and Building Materials
10.1016/j.conbuildmat.2007.06.015, ,None,New technique for reinforcement of concrete columns confined by embedded composite grid,Construction and Building Materials
10.1016/j.conbuildmat.2006.05.049, ,None,Compressive strength characteristics of cement stabilized rammed earth walls,Construction and Building Materials
10.1016/j.conbuildmat.2008.08.032, ,None,The hole drilling technique for on site deduction of the stresses states in stone masonry by using eight strain gages,Construction and Building Materials
10.1016/j.conbuildmat.2004.05.007, ,None,Cylindrical specimen for measuring shrinkage in repaired concrete members,Construction and Building Materials
10.1016/j.conbuildmat.2006.11.022, ,None,The effect of asphalt mixture gradation and compaction energy on aggregate degradation,Construction and Building Materials
10.1016/j.conbuildmat.2007.10.014, ,None,Incorporation of fine ceramics in mortars,Construction and Building Materials
10.1016/j.conbuildmat.2005.09.004, ,None,Prediction of bituminous mixture fatigue life based on accumulated strain,Construction and Building Materials
10.1016/j.conbuildmat.2008.03.008, ,None,Performance of reinforced concrete beams externally prestressed with fiber composites,Construction and Building Materials
10.1016/j.conbuildmat.2006.05.055, ,None,Debonding of FRP in bending: Simplified model and experimental validation,Construction and Building Materials
10.1016/j.conbuildmat.2009.02.014, ,None,Composition and reaction mechanism of cement–asphalt mastic,Construction and Building Materials
10.1016/j.conbuildmat.2008.02.007, ,None,Ceramic tiling inspection system,Construction and Building Materials
10.1016/j.conbuildmat.2006.07.003, ,None,Strength of carbon fiber reinforced polymers bonded to concrete and masonry,Construction and Building Materials
10.1016/j.conbuildmat.2007.04.003, ,None,Calcination of Roman cement: A pilot study using cement-stones from Whitby,Construction and Building Materials
10.1016/j.conbuildmat.2008.11.014, ,None,Axially loaded RC columns strengthened by steel caging. Finite element modelling,Construction and Building Materials
10.1016/j.conbuildmat.2009.02.012, ,None,Genetic programming based formulation for fresh and hardened properties of self-compacting concrete containing pulverised fuel ash,Construction and Building Materials
10.1016/j.conbuildmat.2006.03.004, ,None,Feasibility investigation of the shear repair of timber stringers with horizontal splits,Construction and Building Materials
10.1016/j.conbuildmat.2006.07.001, ,None,"The effect of potassium carbonate, borax and wolmanit on the burning characteristics of oriented strandboard (OSB)",Construction and Building Materials
10.1016/j.conbuildmat.2007.04.006, ,None,Offshore sand for reinforced concrete,Construction and Building Materials
10.1016/j.conbuildmat.2009.02.025, ,None,"Interlayer bonding of binder, base and subbase layers of asphalt pavements: Long-term performance",Construction and Building Materials
10.1016/j.conbuildmat.2007.03.020, ,None,Structural performance of the finger-jointed strength of some wood species with different joint configurations,Construction and Building Materials
10.1016/j.conbuildmat.2007.08.002, ,None,Externally post-tensioned carbon FRP bar system for deflection control,Construction and Building Materials
10.1016/j.conbuildmat.2005.11.002, ,None,Weathering effects on external wall tiling systems,Construction and Building Materials
10.1016/j.conbuildmat.2009.08.023, ,None,Properties of poly(vinyl alcohol) fiber reinforced high-performance organic aggregate cementitious material: Converting brittle to plastic,Construction and Building Materials
10.1016/j.conbuildmat.2005.01.001, ,None,Potential uses of petroleum-contaminated soil in highway construction,Construction and Building Materials
10.1016/j.conbuildmat.2008.02.023, ,None,Corrosion of steel rebar embedded in natural pozzolan based mortars exposed to chlorides,Construction and Building Materials
10.1016/j.conbuildmat.2005.07.014, ,None,Effect of aggregate properties on asphalt mixtures stripping and creep behavior,Construction and Building Materials
10.1016/j.conbuildmat.2004.06.001, ,None,Assessment of the expansion related to alkali-silica reaction by the Damage Rating Index method,Construction and Building Materials
10.1016/j.conbuildmat.2008.08.001, ,None,Strengthening of old metallic structures in fatigue with prestressed and non-prestressed CFRP laminates,Construction and Building Materials
10.1016/j.conbuildmat.2006.05.021, ,None,Strength and serviceability performance of beams reinforced with GFRP bars in flexure,Construction and Building Materials
10.1016/j.conbuildmat.2006.06.018, ,None,A generic design approach for EB and NSM longitudinally plated RC beams,Construction and Building Materials
10.1016/j.conbuildmat.2005.10.004, ,None,Influence of grouting condition on crack and load-carrying capacity of post-tensioned concrete beam due to chloride-induced corrosion,Construction and Building Materials
10.1016/j.conbuildmat.2005.02.021, ,None,Strength and drying shrinkage properties of concrete containing furnace bottom ash as fine aggregate,Construction and Building Materials
10.1016/j.conbuildmat.2008.05.013, ,None,Structural behavior of multifunctional GFRP joints for concrete structures,Construction and Building Materials
10.1016/j.conbuildmat.2008.09.006, ,None,Effects of crushed clay brick aggregate on mortar durability,Construction and Building Materials
10.1016/j.conbuildmat.2008.08.011, ,None,Effects of water–cement ratio and curing time on the critical pore width of hardened cement paste,Construction and Building Materials
10.1016/j.conbuildmat.2007.12.007, ,None,Effect of crumb rubber characteristics on crumb rubber modified (CRM) binder viscosity,Construction and Building Materials
10.1016/j.conbuildmat.2009.02.022, ,None,Mechanical and microstructural characterization of an alkali-activated slag/limestone fine aggregate concrete,Construction and Building Materials
10.1016/j.conbuildmat.2006.05.020, ,None,Effect of crumb rubber modifiers on high temperature susceptibility of wearing course mixtures,Construction and Building Materials
10.1016/j.conbuildmat.2008.02.008, ,None,Properties of blended cements with thermally activated kaolin,Construction and Building Materials
10.1016/j.conbuildmat.2005.08.027, ,None,Simplified indexes for the seismic vulnerability of ancient masonry buildings,Construction and Building Materials
10.1016/j.conbuildmat.2007.10.003, ,None,Strengthening of RC T-section beams with low strength concrete using CFRP composites subjected to cyclic load,Construction and Building Materials
10.1016/j.conbuildmat.2008.05.017, ,None,Oil shale amended raw clay: Firing transformations and ceramic properties,Construction and Building Materials
10.1016/j.conbuildmat.2006.08.022, ,None,The effects of the fiber contents on the mechanic properties of the adobes,Construction and Building Materials
